2024-10-10,19:02:46,"""CNR6762118""",Completed,"""CID4954153""",Auto,Preet Vihar,Panchsheel Park,10.6,43.3,null,null,null,null,null,null,459,38.11,4.6,4.6,Uber Wallet
2024-11-04,10:54:33,"""CNR5324275""",Completed,"""CID7666583""",Go Mini,Kashmere Gate,Tis Hazari,9.4,39.0,null,null,null,null,null,null,921,21.17,4.3,4.2,Uber Wallet
2024-11-22,20:32:37,"""CNR5752560""",Cancelled by Driver,"""CID3916775""",Uber XL,Sonipat,Bahadurgarh,10.8,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-01-01,19:25:59,"""CNR4954319""",Completed,"""CID7644506""",Go Mini,Welcome,India Gate,9.9,17.6,null,null,null,null,null,null,807,47.0,4.1,4.9,Uber Wallet
2024-10-14,20:13:40,"""CNR2964178""",Cancelled by Driver,"""CID3033901""",eBike,Kanhaiya Nagar,Saidulajab,6.1,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-09-13,21:55:31,"""CNR5636777""",Completed,"""CID3656659""",Go Sedan,Gurgaon Sector 56,Tilak Nagar,4.6,38.8,null,null,null,null,null,null,167,14.46,4.9,4.2,Uber Wallet
2024-06-07,11:05:50,"""CNR7060406""",Cancelled by Driver,"""CID8968692""",Premier Sedan,Chirag Delhi,Azadpur,4.0,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-02-04,03:36:26,"""CNR7869629""",Completed,"""CID8335788""",Auto,Azadpur,Rohini West,5.1,24.9,null,null,null,null,null,null,106,38.62,4.9,4.5,UPI
2024-06-23,01:20:12,"""CNR6216484""",Completed,"""CID7881161""",Bike,Bhiwadi,Barakhamba Road,11.3,37.1,null,null,null,null,null,null,73,45.43,4.1,4.6,Credit Card
2024-08-23,12:07:22,"""CNR8387940""",No Driver Found,"""CID7100399""",eBike,IFFCO Chowk,Netaji Subhash Place,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-10-04,23:10:53,"""CNR8397289""",Incomplete,"""CID9222776""",Go Mini,Sarai Kale Khan,Meerut,5.4,17.2,null,null,null,null,1,Vehicle Breakdown,145,7.33,null,null,UPI
2024-02-05,21:21:14,"""CNR5513505""",Completed,"""CID7552295""",Bike,Subhash Chowk,Sadar Bazar Gurgaon,11.8,15.6,null,null,null,null,null,null,133,30.52,4.7,4.3,Cash
2024-10-05,02:30:01,"""CNR7057947""",No Driver Found,"""CID9613125""",Auto,ITO,Vaishali,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-02-05,18:22:33,"""CNR1533528""",Cancelled by Customer,"""CID1785396""",Auto,Subhash Nagar,Bahadurgarh,18.2,null,1,Wrong Address,null,null,null,null,null,null,null,null,null
2024-06-10,17:35:34,"""CNR3294060""",Completed,"""CID9309009""",Go Mini,Keshav Puram,Ashram,10.7,23.6,null,null,null,null,null,null,621,34.83,3.8,4.5,Cash
2024-07-17,12:07:13,"""CNR2307940""",Completed,"""CID8465201""",Go Mini,Nehru Place,Tughlakabad,3.6,34.8,null,null,null,null,null,null,195,9.13,3.8,4.6,Uber Wallet
2024-06-11,09:16:26,"""CNR8416240""",Cancelled by Driver,"""CID9676339""",Auto,Kirti Nagar,Mandi House,8.4,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-04-15,14:43:43,"""CNR7355948""",Cancelled by Driver,"""CID1463180""",eBike,Ashok Park Main,Panchsheel Park,6.9,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-06-26,16:40:22,"""CNR2386918""",Completed,"""CID6947754""",Auto,Pitampura,Noida Sector 18,11.3,38.9,null,null,null,null,null,null,486,3.11,4.2,4.4,UPI
2024-01-27,05:57:57,"""CNR7584139""",Completed,"""CID2043751""",Go Sedan,Botanical Garden,Subhash Chowk,4.8,15.2,null,null,null,null,null,null,616,21.58,4.3,4.4,UPI
2024-02-14,19:21:56,"""CNR9092853""",Completed,"""CID7530795""",Bike,Bhikaji Cama Place,Chhatarpur,12.5,23.6,null,null,null,null,null,null,90,18.01,5.0,4.8,Uber Wallet
2024-11-25,17:17:45,"""CNR7500699""",Completed,"""CID5406977""",eBike,IGNOU Road,Pulbangash,8.2,24.0,null,null,null,null,null,null,315,9.75,4.3,4.2,UPI
2024-05-22,19:18:52,"""CNR4509726""",Completed,"""CID6946545""",Uber XL,Badshahpur,IIT Delhi,14.3,42.9,null,null,null,null,null,null,263,5.65,3.7,4.7,Credit Card
2024-12-18,18:21:58,"""CNR7779860""",Completed,"""CID4768307""",Go Mini,Jama Masjid,Sarai Kale Khan,2.7,22.2,null,null,null,null,null,null,946,13.75,4.9,4.7,UPI
2024-08-27,15:36:52,"""CNR5169320""",Completed,"""CID2274871""",Go Sedan,New Delhi Railway Station,Pataudi Chowk,14.8,26.6,null,null,null,null,null,null,126,6.27,3.9,4.3,UPI
2024-05-06,20:51:13,"""CNR2057651""",Completed,"""CID7691826""",eBike,Ghitorni,Noida Sector 62,3.9,28.7,null,null,null,null,null,null,187,41.79,4.4,4.7,Credit Card
2024-05-19,14:20:04,"""CNR3168146""",Completed,"""CID9920716""",eBike,Saket A Block,Hauz Khas,4.0,20.3,null,null,null,null,null,null,102,45.12,4.7,4.9,UPI
2024-06-04,13:30:06,"""CNR9138955""",Completed,"""CID5599898""",Bike,Narsinghpur,Kadarpur,14.7,36.4,null,null,null,null,null,null,624,32.54,4.9,3.6,UPI
2024-09-18,17:20:25,"""CNR3039802""",Completed,"""CID6298212""",Go Mini,Udyog Bhawan,Sohna Road,11.2,32.4,null,null,null,null,null,null,959,4.82,3.6,4.2,UPI
2024-08-20,18:25:43,"""CNR1768397""",Cancelled by Driver,"""CID4594364""",Go Mini,Narsinghpur,INA Market,3.7,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-08-01,10:19:15,"""CNR8266666""",Completed,"""CID3969424""",eBike,Gurgaon Sector 29,Aya Nagar,2.8,27.7,null,null,null,null,null,null,418,31.72,4.4,4.9,Credit Card
2024-10-02,14:59:35,"""CNR6980319""",Completed,"""CID4213745""",Auto,Golf Course Road,IIT Delhi,4.2,26.4,null,null,null,null,null,null,896,3.82,4.4,4.7,Cash
2024-01-17,07:02:14,"""CNR8553433""",Completed,"""CID6137451""",Premier Sedan,Dilshad Garden,Kanhaiya Nagar,12.5,34.0,null,null,null,null,null,null,425,15.62,4.0,3.9,UPI
2024-09-06,21:50:36,"""CNR7755989""",Incomplete,"""CID5816051""",Go Mini,Barakhamba Road,Paharganj,4.2,11.2,null,null,null,null,1,Vehicle Breakdown,489,3.59,null,null,Cash
2024-12-11,09:40:00,"""CNR7319431""",Cancelled by Driver,"""CID7430870""",Premier Sedan,Sikanderpur,Huda City Centre,10.3,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-02-17,16:22:35,"""CNR9486289""",Completed,"""CID4963959""",Auto,New Delhi Railway Station,Malviya Nagar,8.2,19.6,null,null,null,null,null,null,1556,7.01,4.3,4.4,UPI
2024-05-27,20:05:31,"""CNR5081877""",Completed,"""CID8246092""",Go Sedan,Greater Noida,Ramesh Nagar,2.5,33.6,null,null,null,null,null,null,214,2.31,4.9,4.4,UPI
2024-05-15,11:32:02,"""CNR3744581""",Cancelled by Driver,"""CID1825676""",Go Mini,Udyog Vihar Phase 4,Kanhaiya Nagar,5.1,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-04-22,06:45:42,"""CNR5849518""",Completed,"""CID6537951""",Go Sedan,Gurgaon Railway Station,Jasola,12.0,23.6,null,null,null,null,null,null,1177,24.33,4.5,4.8,Debit Card
2024-12-06,19:33:24,"""CNR7924151""",Completed,"""CID2029298""",Go Mini,South Extension,Laxmi Nagar,2.7,25.4,null,null,null,null,null,null,234,8.88,4.4,4.2,Cash
2024-02-20,11:23:11,"""CNR7032214""",Incomplete,"""CID9944494""",Go Sedan,Sikanderpur,Badshahpur,4.1,15.4,null,null,null,null,1,Customer Demand,267,7.3,null,null,Cash
2024-10-01,18:52:28,"""CNR2086291""",Completed,"""CID2470211""",Go Sedan,Nawada,Laxmi Nagar,13.9,27.0,null,null,null,null,null,null,863,8.56,3.7,4.6,Uber Wallet
2024-10-22,11:16:02,"""CNR8519638""",Completed,"""CID5945501""",Go Sedan,Satguru Ram Singh Marg,Preet Vihar,7.7,15.3,null,null,null,null,null,null,258,17.16,4.4,4.8,UPI
2024-01-07,15:09:07,"""CNR2185281""",Cancelled by Driver,"""CID9533908""",Go Mini,Nehru Place,Moti Nagar,7.7,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-02-20,13:20:58,"""CNR6815644""",Cancelled by Driver,"""CID8911961""",Go Sedan,Dwarka Mor,Pragati Maidan,7.6,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-10-19,05:33:15,"""CNR3621201""",Cancelled by Driver,"""CID4941306""",Bike,IGI Airport,Udyog Vihar Phase 4,11.4,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-10-26,17:57:59,"""CNR6769834""",Cancelled by Driver,"""CID7067027""",Auto,Kashmere Gate,Tis Hazari,9.7,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-10-19,10:54:16,"""CNR9020545""",Cancelled by Driver,"""CID5167062""",Go Sedan,Lajpat Nagar,RK Puram,7.3,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-07-02,22:25:45,"""CNR8405994""",Completed,"""CID5457633""",Bike,Jama Masjid,Green Park,4.2,25.4,null,null,null,null,null,null,695,17.6,4.6,4.8,UPI
2024-08-22,09:47:33,"""CNR7870317""",Completed,"""CID6209020""",eBike,Samaypur Badli,Khan Market,10.9,26.3,null,null,null,null,null,null,402,35.18,4.3,3.8,Debit Card
2024-04-19,20:39:02,"""CNR8844129""",Completed,"""CID8988631""",eBike,Cyber Hub,Rohini,9.5,44.8,null,null,null,null,null,null,470,34.24,3.9,4.3,Cash
2024-08-28,23:10:45,"""CNR3476526""",Completed,"""CID8093389""",Go Mini,Peeragarhi,Hero Honda Chowk,5.9,16.7,null,null,null,null,null,null,604,22.17,4.6,4.2,Cash
2024-12-11,22:15:35,"""CNR9612704""",Completed,"""CID8711906""",Auto,Hauz Rani,Nirman Vihar,6.4,33.9,null,null,null,null,null,null,868,19.53,4.3,5.0,UPI
2024-08-25,18:41:10,"""CNR9018580""",Completed,"""CID6000173""",Auto,Azadpur,AIIMS,2.9,27.8,null,null,null,null,null,null,368,16.04,4.2,4.3,UPI
2024-07-06,17:34:18,"""CNR6770421""",Completed,"""CID4766343""",Auto,Rajiv Chowk,Madipur,12.8,43.0,null,null,null,null,null,null,892,35.43,4.2,4.7,UPI
2024-09-11,11:24:33,"""CNR7140802""",Completed,"""CID1586260""",Auto,Botanical Garden,Laxmi Nagar,5.1,39.5,null,null,null,null,null,null,461,38.09,4.1,4.9,Uber Wallet
2024-04-19,07:57:51,"""CNR9157302""",Completed,"""CID7273968""",Go Mini,Malviya Nagar,Rajouri Garden,5.0,33.4,null,null,null,null,null,null,559,9.33,5.0,3.8,Cash
2024-04-19,14:42:00,"""CNR7336629""",Cancelled by Customer,"""CID5421728""",Go Sedan,Lajpat Nagar,New Colony,16.7,null,1,AC is not working,null,null,null,null,null,null,null,null,null
2024-08-31,17:44:41,"""CNR9114481""",Completed,"""CID6986615""",Go Mini,Moti Nagar,Moolchand,14.1,41.3,null,null,null,null,null,null,767,28.8,3.9,4.3,Uber Wallet
2024-02-08,23:46:31,"""CNR4850863""",Completed,"""CID7266893""",Premier Sedan,Kadarpur,Indirapuram,13.9,23.6,null,null,null,null,null,null,581,45.77,4.6,3.9,Credit Card
2024-08-17,10:24:13,"""CNR6687942""",Cancelled by Driver,"""CID6696490""",Uber XL,Sarai Kale Khan,Kadarpur,6.1,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-02-10,18:53:28,"""CNR6949941""",Cancelled by Driver,"""CID8786091""",Auto,Lajpat Nagar,Ashok Park Main,3.8,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-07-23,10:57:38,"""CNR8602544""",Cancelled by Customer,"""CID2814229""",Auto,Badarpur,Hauz Rani,17.8,null,1,Driver asked to cancel,null,null,null,null,null,null,null,null,null
2024-12-18,10:40:23,"""CNR4422247""",Completed,"""CID5320404""",Auto,India Gate,Aya Nagar,4.8,40.1,null,null,null,null,null,null,481,27.32,4.9,4.4,Debit Card
2024-08-14,18:34:48,"""CNR1055658""",Incomplete,"""CID2202581""",eBike,Palam Vihar,Lal Quila,9.0,26.2,null,null,null,null,1,Customer Demand,240,1.67,null,null,UPI
2024-03-20,08:03:51,"""CNR2378586""",Completed,"""CID7285344""",eBike,Indirapuram,Panchsheel Park,10.3,32.8,null,null,null,null,null,null,778,20.93,4.4,4.7,UPI
2024-04-16,16:49:47,"""CNR4569365""",Completed,"""CID8127483""",eBike,Ardee City,Moolchand,12.3,43.6,null,null,null,null,null,null,396,3.88,4.0,4.3,UPI
2024-01-08,15:11:31,"""CNR9097857""",Completed,"""CID6040480""",Auto,Gurgaon Sector 56,Welcome,12.3,44.7,null,null,null,null,null,null,489,25.82,4.2,4.8,UPI
2024-07-23,10:45:10,"""CNR9750412""",Completed,"""CID2551198""",Go Mini,Hauz Rani,Lajpat Nagar,13.6,32.2,null,null,null,null,null,null,186,14.12,3.0,4.6,Uber Wallet
2024-01-08,22:17:11,"""CNR6529935""",Cancelled by Driver,"""CID6082817""",Bike,Indraprastha,AIIMS,9.3,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-07-21,13:36:40,"""CNR9717826""",No Driver Found,"""CID5446163""",eBike,Sarai Kale Khan,New Delhi Railway Station,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-01-13,09:16:49,"""CNR7520905""",Completed,"""CID4403254""",Bike,Peeragarhi,Hauz Rani,10.6,25.2,null,null,null,null,null,null,711,27.03,4.1,4.3,Cash
2024-09-01,16:52:00,"""CNR7653474""",Completed,"""CID2186460""",Bike,IGNOU Road,Ghitorni Village,9.1,29.2,null,null,null,null,null,null,105,41.62,4.8,4.2,Credit Card
2024-09-15,08:01:34,"""CNR7459766""",Completed,"""CID1761294""",Bike,Arjangarh,Narsinghpur,2.6,26.6,null,null,null,null,null,null,718,3.52,4.3,4.9,UPI
2024-01-03,19:14:33,"""CNR4221540""",Completed,"""CID5302197""",Premier Sedan,MG Road,IFFCO Chowk,2.8,29.5,null,null,null,null,null,null,161,9.12,5.0,4.8,UPI
2024-09-05,18:18:55,"""CNR8192102""",Completed,"""CID9954323""",Auto,Arjangarh,Narsinghpur,2.2,18.7,null,null,null,null,null,null,355,39.14,4.2,4.8,Uber Wallet
2024-12-09,19:56:07,"""CNR2067717""",Completed,"""CID7748865""",Premier Sedan,Manesar,Rithala,3.4,16.2,null,null,null,null,null,null,240,10.13,4.2,4.3,Uber Wallet
2024-06-05,20:04:45,"""CNR8100017""",Completed,"""CID1948560""",Auto,Mayur Vihar,Peeragarhi,13.0,31.8,null,null,null,null,null,null,482,9.67,4.6,4.2,UPI
2024-08-06,14:10:40,"""CNR4498944""",Completed,"""CID9242715""",Bike,Vinobapuri,Delhi Gate,9.0,22.2,null,null,null,null,null,null,385,16.02,3.4,4.9,Credit Card
2024-01-31,08:36:53,"""CNR2937251""",Completed,"""CID3115599""",Go Mini,Rohini,Gurgaon Sector 29,9.1,39.4,null,null,null,null,null,null,415,34.31,4.3,4.6,Cash
2024-07-16,14:13:28,"""CNR3511441""",Completed,"""CID2247276""",Premier Sedan,Vishwavidyalaya,IIT Delhi,14.3,16.0,null,null,null,null,null,null,452,3.99,3.7,3.7,UPI
2024-12-21,14:16:24,"""CNR9524961""",Completed,"""CID3126351""",Auto,INA Market,Pragati Maidan,13.1,20.2,null,null,null,null,null,null,1199,44.53,3.2,4.3,Cash
2024-07-29,12:39:04,"""CNR4992540""",No Driver Found,"""CID2181678""",Auto,Nehru Place,Chhatarpur,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-03-18,19:30:35,"""CNR1099667""",No Driver Found,"""CID9743687""",Go Mini,Dwarka Sector 21,Arjangarh,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-01-09,08:45:40,"""CNR9662299""",Cancelled by Driver,"""CID6638759""",Auto,Sonipat,Noida Film City,6.2,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-02-07,02:59:02,"""CNR7800742""",Completed,"""CID2867125""",Go Mini,Rohini East,Pitampura,11.0,17.3,null,null,null,null,null,null,814,22.36,4.3,4.8,Cash
2024-10-13,16:04:12,"""CNR7942182""",Completed,"""CID1826475""",Go Mini,Mehrauli,RK Puram,4.5,15.6,null,null,null,null,null,null,513,15.95,4.0,4.9,Debit Card
2024-10-13,13:08:03,"""CNR3066840""",Completed,"""CID9523830""",Auto,Golf Course Road,Mehrauli,10.2,38.1,null,null,null,null,null,null,199,4.79,3.8,4.7,UPI
2024-12-19,10:56:47,"""CNR3195846""",Cancelled by Customer,"""CID4567021""",eBike,Saket,Tagore Garden,7.4,null,1,Change of plans,null,null,null,null,null,null,null,null,null
2024-01-13,19:21:39,"""CNR3735537""",No Driver Found,"""CID3884414""",Go Mini,Cyber Hub,Sarojini Nagar,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-10-18,20:25:46,"""CNR7079445""",Completed,"""CID3756518""",Go Mini,Gurgaon Sector 29,New Colony,14.0,27.5,null,null,null,null,null,null,712,27.59,3.5,4.5,UPI
2024-01-06,13:01:42,"""CNR1660354""",Completed,"""CID4940306""",Go Mini,Keshav Puram,Jor Bagh,4.6,35.5,null,null,null,null,null,null,820,27.74,5.0,3.5,UPI
2024-12-20,14:04:06,"""CNR5241778""",Completed,"""CID1107433""",eBike,Inderlok,Ghitorni Village,9.2,20.4,null,null,null,null,null,null,486,18.73,4.2,4.8,Uber Wallet
2024-09-04,16:20:36,"""CNR4967776""",Cancelled by Driver,"""CID1373405""",Auto,Satguru Ram Singh Marg,Udyog Vihar,4.7,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-03-09,09:48:52,"""CNR4199617""",Completed,"""CID1500850""",Go Mini,Tughlakabad,Pulbangash,4.7,36.3,null,null,null,null,null,null,669,41.3,4.6,4.9,UPI
2024-03-31,19:20:55,"""CNR6885545""",Completed,"""CID3197062""",Premier Sedan,Hauz Khas,Huda City Centre,2.6,32.7,null,null,null,null,null,null,244,40.96,4.2,4.3,Cash
2024-01-18,22:40:18,"""CNR3621480""",Incomplete,"""CID4501842""",Go Mini,Saidulajab,Chhatarpur,5.1,10.4,null,null,null,null,1,Other Issue,239,9.29,null,null,UPI
2024-06-05,13:50:58,"""CNR9743383""",Completed,"""CID6812542""",Auto,Yamuna Bank,Nehru Place,5.3,41.3,null,null,null,null,null,null,982,6.99,4.3,4.1,Credit Card
2024-05-29,15:43:24,"""CNR7062783""",Completed,"""CID4216980""",Go Sedan,Sushant Lok,Rohini West,11.4,38.1,null,null,null,null,null,null,153,17.65,4.1,4.2,Cash
2024-09-20,09:39:44,"""CNR5158189""",Completed,"""CID7765294""",Go Mini,Preet Vihar,GTB Nagar,3.5,25.3,null,null,null,null,null,null,482,40.41,3.9,4.9,UPI
2024-02-09,05:24:08,"""CNR7749852""",No Driver Found,"""CID7558616""",Go Mini,Qutub Minar,Vidhan Sabha,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-03-02,19:56:43,"""CNR1719552""",Completed,"""CID1278029""",Auto,Nawada,Lajpat Nagar,9.4,15.7,null,null,null,null,null,null,1109,31.54,4.8,3.4,UPI
2024-05-30,19:41:21,"""CNR7572834""",Cancelled by Driver,"""CID4451937""",Auto,Sultanpur,Lal Quila,11.1,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-10-27,23:22:49,"""CNR5826891""",Completed,"""CID8108523""",Premier Sedan,Qutub Minar,South Extension,7.5,16.6,null,null,null,null,null,null,448,38.41,4.4,4.9,Cash
2024-03-19,18:59:24,"""CNR5559957""",Cancelled by Driver,"""CID6552373""",Uber XL,Panchsheel Park,Sultanpur,9.1,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-12-03,17:55:41,"""CNR4610626""",Completed,"""CID3639626""",Go Mini,MG Road,Kashmere Gate ISBT,6.2,21.9,null,null,null,null,null,null,166,43.31,4.5,3.7,UPI
2024-09-07,09:28:08,"""CNR6970502""",Completed,"""CID3029150""",Go Sedan,Laxmi Nagar,Sohna Road,2.4,17.5,null,null,null,null,null,null,318,33.64,4.2,4.9,Cash
2024-01-11,10:48:05,"""CNR4734622""",No Driver Found,"""CID2279483""",Auto,IGI Airport,Paharganj,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-10-05,18:52:54,"""CNR6412690""",No Driver Found,"""CID4574668""",Go Mini,AIIMS,Vidhan Sabha,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-03-18,10:47:12,"""CNR8222289""",Completed,"""CID3351358""",Go Sedan,Chanakyapuri,Hero Honda Chowk,10.6,22.6,null,null,null,null,null,null,416,46.75,4.2,5.0,Uber Wallet
2024-11-29,17:38:09,"""CNR5445549""",No Driver Found,"""CID3770791""",Bike,Laxmi Nagar,Subhash Chowk,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-05-23,12:30:58,"""CNR4847716""",Completed,"""CID5829978""",Auto,Bhiwadi,Central Secretariat,12.3,31.8,null,null,null,null,null,null,335,17.14,4.3,4.7,Cash
2024-01-14,08:07:51,"""CNR3606359""",Cancelled by Customer,"""CID2817305""",Go Mini,Tilak Nagar,Mayur Vihar,7.7,null,1,AC is not working,null,null,null,null,null,null,null,null,null
2024-08-14,16:54:36,"""CNR2026940""",Completed,"""CID1394245""",Bike,Kaushambi,Chandni Chowk,2.4,22.4,null,null,null,null,null,null,738,20.53,4.6,4.9,UPI
2024-08-28,13:12:55,"""CNR4664297""",Cancelled by Driver,"""CID8552478""",Bike,Nawada,Qutub Minar,6.8,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-03-15,09:36:42,"""CNR2464188""",Completed,"""CID7712446""",Bike,Golf Course Road,RK Puram,2.8,31.1,null,null,null,null,null,null,83,38.62,4.6,4.7,UPI
2024-03-01,17:17:02,"""CNR4688703""",Completed,"""CID5561637""",Uber XL,Saket,Gurgaon Sector 56,4.3,29.0,null,null,null,null,null,null,136,40.13,4.2,4.9,UPI
2024-11-27,18:34:09,"""CNR5844337""",Completed,"""CID9062843""",Auto,Basai Dhankot,Delhi Gate,14.0,35.9,null,null,null,null,null,null,839,42.71,3.8,5.0,UPI
2024-12-09,14:30:47,"""CNR5082628""",Completed,"""CID8794802""",Uber XL,Sadar Bazar Gurgaon,Khandsa,6.2,33.8,null,null,null,null,null,null,187,41.4,3.4,5.0,Cash
2024-08-27,20:50:09,"""CNR4493712""",Cancelled by Driver,"""CID4062560""",Bike,Ashok Park Main,Kirti Nagar,9.8,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-10-24,10:28:36,"""CNR2758226""",Completed,"""CID7047248""",Go Sedan,Badarpur,Ashok Park Main,2.5,30.4,null,null,null,null,null,null,271,24.19,3.6,4.3,Cash
2024-05-19,17:46:33,"""CNR2831131""",Cancelled by Customer,"""CID1170263""",Go Mini,IGI Airport,DLF City Court,17.0,null,1,Driver is not moving towards pickup location,null,null,null,null,null,null,null,null,null
2024-05-15,09:21:58,"""CNR6555431""",Completed,"""CID5154927""",Go Sedan,Adarsh Nagar,INA Market,7.1,20.0,null,null,null,null,null,null,926,25.29,4.7,4.9,Credit Card
2024-06-11,17:46:19,"""CNR3701669""",Completed,"""CID4031804""",Auto,Lal Quila,Faridabad Sector 15,7.0,17.8,null,null,null,null,null,null,87,35.53,4.9,4.2,UPI
2024-11-08,13:23:13,"""CNR7980407""",Cancelled by Driver,"""CID4505742""",Auto,Panipat,Lajpat Nagar,8.4,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null,null
2024-10-02,16:01:08,"""CNR4286936""",Completed,"""CID2770434""",Auto,Paharganj,Moti Nagar,8.3,29.1,null,null,null,null,null,null,223,22.2,4.1,4.5,UPI
2024-09-25,09:50:18,"""CNR3448342""",Completed,"""CID1877554""",Auto,Welcome,ITO,8.0,33.5,null,null,null,null,null,null,721,11.1,4.6,4.2,Uber Wallet
2024-11-02,22:04:59,"""CNR3917589""",Cancelled by Driver,"""CID4258142""",Auto,Sikanderpur,Ashok Vihar,9.1,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-12-27,17:52:04,"""CNR4743553""",Cancelled by Driver,"""CID8327026""",Go Sedan,Kashmere Gate ISBT,Gwal Pahari,3.7,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-01-07,17:40:25,"""CNR6055515""",Cancelled by Driver,"""CID2030232""",Go Mini,India Gate,Laxmi Nagar,4.6,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-01-18,06:13:17,"""CNR3256417""",Completed,"""CID6759265""",Go Sedan,Old Gurgaon,Saket A Block,2.1,21.8,null,null,null,null,null,null,167,36.45,3.1,4.4,Cash
2024-02-02,11:35:35,"""CNR1424041""",Cancelled by Driver,"""CID9629897""",Auto,Noida Sector 62,Vaishali,8.2,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-03-07,13:33:41,"""CNR7552037""",Completed,"""CID7930455""",eBike,Sushant Lok,Saidulajab,7.9,32.2,null,null,null,null,null,null,955,37.67,4.1,4.7,Credit Card
2024-07-18,14:33:56,"""CNR3202250""",Cancelled by Driver,"""CID2007112""",Premier Sedan,Inderlok,Karol Bagh,8.6,null,null,null,1,Customer related issue,null,null,null,null,null,null,null
2024-02-12,16:48:11,"""CNR5125106""",Cancelled by Driver,"""CID9752084""",eBike,Shastri Park,Yamuna Bank,3.1,null,null,null,1,More than permitted people in there,null,null,null,null,null,null,null
2024-07-04,20:45:55,"""CNR3618296""",Completed,"""CID5111359""",Bike,Rajiv Nagar,Dwarka Sector 21,13.3,43.6,null,null,null,null,null,null,644,20.74,4.4,4.7,Credit Card
2024-06-04,20:53:05,"""CNR6615867""",No Driver Found,"""CID5559371""",Premier Sedan,Pragati Maidan,Lal Quila,null,null,null,null,null,null,null,null,null,null,null,null,null
2024-04-24,09:22:11,"""CNR1525380""",Completed,"""CID8234242""",Auto,New Delhi Railway Station,Ramesh Nagar,2.3,16.9,null,null,null,null,null,null,382,25.59,4.2,4.2,UPI
2024-08-21,20:29:04,"""CNR4629684""",Completed,"""CID5834229""",Go Mini,Dilshad Garden,Panchsheel Park,7.1,20.7,null,null,null,null,null,null,998,34.16,4.5,5.0,UPI
2024-12-25,17:32:17,"""CNR2480882""",Cancelled by Driver,"""CID3376701""",Auto,Golf Course Road,Raj Nagar Extension,8.9,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-04-03,02:03:38,"""CNR5294579""",Incomplete,"""CID6622380""",Bike,Pulbangash,Model Town,3.3,28.0,null,null,null,null,1,Other Issue,364,7.54,null,null,UPI
2024-02-06,19:13:28,"""CNR5502387""",Cancelled by Driver,"""CID5865262""",Go Mini,Basai Dhankot,Vishwavidyalaya,9.6,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null,null
2024-03-24,18:30:26,"""CNR1246408""",Completed,"""CID9286466""",Go Mini,Subhash Chowk,Tagore Garden,5.1,18.1,null,null,null,null,null,null,464,41.01,4.2,4.9,Uber Wallet
2024-02-04,18:05:48,"""CNR6255269""",Incomplete,"""CID5869920""",Bike,Malviya Nagar,Bhiwadi,7.0,27.7,null,null,null,null,1,Vehicle Breakdown,558,14.97,null,null,UPI
2024-07-03,19:02:36,"""CNR8634449""",Cancelled by Customer,"""CID4668689""",Auto,IFFCO Chowk,Rajouri Garden,8.4,null,1,Wrong Address,null,null,null,null,null,null,null,null,null
